Label,URL,HTTP_Protocol,Dot_count,url_len,Digit_count,Hypen_count,Double_slash_count,Single_slash_count,Special_characters_count,At_sign_count
0,http://click-batch.hsbc.com.mx:9080/QWFHQkVEX1hdUFdLUlJQU05dQVpeXFJZVE...added on Apr 4th 2023 9:02 PM,0,6,102,15,1,1,3,3,0
0,https://www.hsbc.com.mx/digital/banca-por-internet/...added on Apr 4th 2023 8:31 PM,1,6,83,8,2,1,5,2,0
0,http://click-batch.hsbc.com.mx:9080/QWFFR0FDWl1EX1ZXVFpMUV5ARkVVWENHUV...added on Apr 4th 2023 8:31 PM,0,6,102,16,1,1,3,3,0
0,https://www2.etc-meisai.jp/added on Apr 4th 2023 2:08 AM,1,2,56,9,1,1,3,2,0
0,https://www.nzta.govt.nz/roads-and-rail/toll-roads/...added on Apr 4th 2023 2:02 AM,1,6,83,8,3,1,5,2,0
0,http://nzta.cc/added on Apr 4th 2023 2:02 AM,0,1,44,8,0,1,3,2,0
0,https://www.google.com/search?q=klantenservice...added on Apr 3rd 2023 5:29 AM,1,5,78,8,0,1,3,4,0
0,https://www.google.ca/search?q=space+idadded on Apr 1st 2023 12:51 AM,1,2,69,9,0,1,3,5,0
0,https://login-online.mkb.hu/authenticateadded on Mar 31st 2023 11:50 AM,1,2,71,10,1,1,3,2,0
0,https://secure.ficohsa.com/?version=11.0.0added on Mar 31st 2023 4:21 AM,1,4,72,13,0,1,3,4,0
0,https://www.nike.com/added on Mar 29th 2023 6:03 PM,1,2,51,9,0,1,3,2,0
0,https://steamcommunity.com/groups/nophobiaaaadded on Mar 29th 2023 6:01 PM,1,1,74,9,0,1,4,2,0
0,https://packetstormsecurity.com/files/171563/APPLE-SA-2023-03-27-9.txt...added on Mar 29th 2023 6:00 PM,1,5,103,24,5,1,5,2,0
0,https://packetstormsecurity.com/files/171563added on Mar 29th 2023 6:00 PM,1,1,74,15,0,1,4,2,0
0,https://sellercentral.amazon.com.mx:443/ap/signin?openid.return_to=htt...added on Mar 29th 2023 1:00 PM,1,7,103,12,0,1,4,6,0
0,http://go.amazonsellerservices.com/e/229492/ointment-ref-ag-fbamap-con...added on Mar 29th 2023 1:00 PM,0,5,103,15,4,1,5,2,0
0,https://get.massive.app/01GWHSK05776404NQ2RE4AS8FS?secret=PQQAzDTktyIW...added on Mar 29th 2023 1:43 AM,1,5,103,22,0,1,3,4,0
0,https://www.telekom.de/hilfe/technical-error?samChecked=true...added on Mar 28th 2023 7:30 PM,1,5,93,9,1,1,4,4,0
0,https://sparkassenstiftung-southernafrica.org/...added on Mar 28th 2023 12:03 PM,1,4,80,10,1,1,3,2,0
0,http://sparkassenstiftung-southernafrica.org/added on Mar 28th 2023 12:03 PM,0,1,76,10,1,1,3,2,0
0,https://sparkassenstiftung-moldova.org/added on Mar 28th 2023 12:03 PM,1,1,70,10,1,1,3,2,0
0,http://sparkassenstiftung-moldova.org/added on Mar 28th 2023 12:03 PM,0,1,69,10,1,1,3,2,0
0,https://sparkassenstiftung-asia.org/added on Mar 28th 2023 12:03 PM,1,1,67,10,1,1,3,2,0
0,http://sparkassenstiftung-asia.org/added on Mar 28th 2023 12:03 PM,0,1,66,10,1,1,3,2,0
0,https://www.wishyoudead.com/added on Mar 28th 2023 11:04 AM,1,2,59,10,0,1,3,2,0
0,https://www1.folha.uol.com.br/banco-de-dados/?cmpid=menulate...added on Mar 28th 2023 11:02 AM,1,7,94,11,2,1,4,4,0
0,http://sp.hsbc.com.my/added on Mar 28th 2023 11:01 AM,0,3,53,10,0,1,3,2,0
0,http://starbucks.co.kr/added on Mar 28th 2023 4:40 AM,0,2,53,9,0,1,3,2,0
0,https://airtm.me/added on Mar 27th 2023 3:34 PM,1,1,47,9,0,1,3,2,0
0,http://airtm.meadded on Mar 27th 2023 3:34 PM,0,1,45,9,0,1,2,2,0
0,https://www.sbi.mx/page/41/786/added on Mar 25th 2023 5:34 PM,1,2,61,14,0,1,6,2,0
0,https://accounts.binance.com/ru/register?ref=174611886...added on Mar 24th 2023 8:52 PM,1,5,87,18,0,1,4,4,0
0,https://www.newvega.com/wp-admin/includes/content/content.php...added on Mar 23rd 2023 6:31 PM,1,6,94,9,1,1,6,2,0
0,https://urlscan.io/result/1db17b92-be69-4dc3-83e9-63e08c0beb58/...added on Mar 23rd 2023 2:33 PM,1,4,96,28,4,1,5,2,0
0,https://www.google.com.py/search?q=csgoskinsadded on Mar 23rd 2023 12:17 PM,1,3,75,10,0,1,3,4,0
0,https://moneromixer.net/added on Mar 23rd 2023 1:17 AM,1,1,54,9,0,1,3,2,0
0,https://bvnegocios.banrural.com.gt/corp/pages/jsp-ns/login-corp.jsp...added on Mar 19th 2023 11:38 PM,1,7,101,10,2,1,6,2,0
0,https://accounts.binance.me/en/register-person?ref=P4Provider...added on Mar 19th 2023 5:35 AM,1,5,94,10,1,1,4,4,0
0,https://login.microsoftonline.com.office.prod.abbvie.myshn.net:443/...added on Mar 17th 2023 2:00 PM,1,10,100,12,0,1,3,3,0
0,http://login.microsoftonline.com.office.prod.abbvie.myshn.net/...added on Mar 17th 2023 2:00 PM,0,10,95,9,0,1,3,2,0
0,https://login.microsoftonline.com.office.o365prod.rimac.myshn.net:443/...added on Mar 17th 2023 2:00 PM,1,10,103,15,0,1,3,3,0
0,http://login.microsoftonline.com.office.o365prod.rimac.myshn.net/...added on Mar 17th 2023 2:00 PM,0,10,98,12,0,1,3,2,0
0,https://login.microsoftonline.com.office.o365prod.rimac.myshn.net/...added on Mar 17th 2023 2:00 PM,1,10,99,12,0,1,3,2,0
0,https://login.microsoftonline.com.network.global.office-365---rp.netwo...added on Mar 17th 2023 2:00 PM,1,9,103,12,4,1,2,2,0
0,http://viaccess-orca.com.admin-mcas-df.ms/added on Mar 17th 2023 1:43 PM,0,3,72,9,3,1,3,2,0
0,https://login.live-int.com/login.srf?wa=wsignin1.0&rpsnv=53&ct...added on Mar 16th 2023 1:04 AM,1,7,95,13,1,1,3,7,0
0,https://phishtank.org/login_required.phpadded on Mar 15th 2023 5:45 PM,1,2,70,9,0,1,3,3,0
0,https://phishtank.org/add_web_phish.phpadded on Mar 15th 2023 5:45 PM,1,2,69,9,0,1,3,4,0
0,https://blog.dynamoo.com/2015/11/added on Mar 15th 2023 2:00 PM,1,2,63,15,0,1,5,2,0
0,http://blog.dynamoo.com/2015/11/added on Mar 15th 2023 2:00 PM,0,2,62,15,0,1,5,2,0
0,https://www.imdb.com/added on Mar 13th 2023 4:01 PM,1,2,51,9,0,1,3,2,0
0,http://commerzbank.cn/added on Mar 12th 2023 4:05 AM,0,1,52,9,0,1,3,2,0
0,http://dnr.duke4.net/added on Mar 12th 2023 4:04 AM,0,2,51,10,0,1,3,2,0
0,https://www.sydneyartsguide.com.au/wp-content/jan/index.php...added on Mar 11th 2023 3:23 AM,1,7,92,9,1,1,5,2,0
0,http://amazonprimenow.delivery/added on Mar 11th 2023 1:03 AM,0,1,61,9,0,1,3,2,0
0,https://www.attemplate.com/nam/bbd163df-f5b3-42f0-9ef3-105dccf2b7a6/06...added on Mar 10th 2023 5:16 PM,1,5,103,27,4,1,5,2,0
0,https://www.attemplate.com/eur/7c8f5585-1011-4ff6-ab82-b8795c4f103f/c2...added on Mar 10th 2023 5:16 PM,1,5,103,32,4,1,5,2,0
0,https://www.attemplate.com/eur/1f23d6d3-b158-4e45-b7e1-7631cf28c804/bc...added on Mar 10th 2023 5:15 PM,1,5,103,31,4,1,5,2,0
0,https://www.attemplate.com/eur/1f23d6d3-b158-4e45-b7e1-7631cf28c804/bc...added on Mar 10th 2023 5:15 PM,1,5,103,31,4,1,5,2,0
0,https://www.attemplate.com/eur/1f23d6d3-b158-4e45-b7e1-7631cf28c804/bc...added on Mar 10th 2023 5:15 PM,1,5,103,31,4,1,5,2,0
0,https://apptest.consumer.meridianlink.com/cc/CreditCard.aspx?lenderref...added on Mar 10th 2023 3:56 PM,1,7,103,9,0,1,4,3,0
0,https://www.attemplate.com/lam/c2525ea7-e266-4a4f-86fd-a824e8e51cd6/80...added on Mar 8th 2023 8:54 PM,1,5,102,29,4,1,5,2,0
0,https://eclickprojects.com/whs1960/wp-content/plugins/zdyozwhrgq/226/...added on Mar 7th 2023 11:12 PM,1,4,102,16,1,1,8,2,0
0,https://www.binance.com/es-LA/blog/fiat/c%C3%B3mo-comprar-criptomoneda...added on Mar 1st 2023 4:30 PM,1,5,102,10,3,1,6,4,0
0,https://member.kms.kuronekoyamato.co.jp/registration/request...added on Feb 22nd 2023 4:46 AM,1,7,93,9,0,1,4,2,0
0,https://www.ficohsa.hn/digitaladded on Feb 21st 2023 7:03 PM,1,2,60,9,0,1,3,2,0
0,https://k-u.lt/wp-admin/jt/Emailupgd/added on Feb 21st 2023 6:14 AM,1,1,67,9,2,1,6,2,0
0,https://www.google.ee/search?q=how+to+make+one+line...added on Feb 16th 2023 9:57 PM,1,5,84,9,0,1,3,8,0
0,https://promericasv.aurainteractiva.com/login/index.php...added on Feb 16th 2023 1:54 PM,1,6,88,9,0,1,4,2,0
0,https://btprivacy.my.onetrust.com/ui/added on Feb 16th 2023 12:01 PM,1,3,68,10,0,1,4,2,0
0,https://www.google.com.eg/search?q=how+triple+line...added on Feb 15th 2023 12:22 PM,1,6,84,10,0,1,3,6,0
0,https://anydesk.com/ptadded on Feb 13th 2023 8:50 PM,1,1,52,9,0,1,3,2,0
0,http://www.petertiohk.com/wp-admin/js/fr/nndex.php...added on Feb 13th 2023 8:06 PM,0,6,83,9,1,1,6,2,0
0,https://www.google.co.ls/search?q=how+to+make+four+lines...added on Feb 11th 2023 8:59 AM,1,6,89,9,0,1,3,8,0
0,https://www.google.co.bw/search?q=how+to+make+line...added on Feb 10th 2023 9:53 AM,1,6,83,9,0,1,3,7,0
0,https://href.li/?https://en.wikipedia.org/wiki/Windows_Server_2016...added on Feb 9th 2023 3:57 PM,1,6,98,12,0,2,7,6,0
0,https://surveys.ipsos.co.za/AbsaEverydayBanking/ABSAEBContactCenterEng...added on Feb 9th 2023 12:30 PM,1,6,103,9,0,1,4,2,0
0,https://www.cloudflare.com/web3/added on Feb 9th 2023 11:03 AM,1,2,62,10,0,1,4,2,0
0,https://cloudflare-eth.com/added on Feb 9th 2023 11:03 AM,1,1,57,9,1,1,3,2,0
0,https://www.pornhub.com/added on Feb 7th 2023 4:25 PM,1,2,53,8,0,1,3,2,0
0,https://www.vinnyfatts.comadded on Feb 2nd 2023 6:48 PM,1,2,55,8,0,1,2,2,0
0,http://gndi.com.br.admin-mcas-df.ms/added on Jan 31st 2023 4:59 PM,0,4,66,9,2,1,3,2,0
0,https://choicesoftheheart.com/Cancel-citizen.info/CITIZEN[MRWEEBEE]/lo...added on Jan 31st 2023 12:01 AM,1,5,104,10,1,1,5,4,0
0,https://www.parcelmonkey.fr/added on Jan 28th 2023 8:45 PM,1,2,58,9,0,1,3,2,0
0,http://parcelmonkey.fr/added on Jan 28th 2023 8:45 PM,0,1,53,9,0,1,3,2,0
0,https://www.amazonlogistics.jp/added on Jan 28th 2023 5:49 PM,1,2,61,9,0,1,3,2,0
0,https://www.google.ch/search?q=how+to+print+two+lines...added on Jan 28th 2023 10:27 AM,1,5,87,10,0,1,3,8,0
0,https://www.sharepointin.com/nam/4d8b357b-64da-4d04-9556-e4aa0f6e3d19/...added on Jan 26th 2023 10:20 PM,1,5,104,30,4,1,5,2,0
0,https://www.sharepointin.com/nam/4d8b357b-64da-4d04-9556-e4aa0f6e3d19/...added on Jan 26th 2023 10:16 PM,1,5,104,30,4,1,5,2,0
0,https://api.auth.gg/added on Jan 22nd 2023 7:48 PM,1,2,50,9,0,1,3,2,0
0,http://api.auth.ggadded on Jan 22nd 2023 7:48 PM,0,2,48,9,0,1,2,2,0
0,https://auth.gg/added on Jan 22nd 2023 7:46 PM,1,1,46,9,0,1,3,2,0
0,http://auth.ggadded on Jan 22nd 2023 7:46 PM,0,1,44,9,0,1,2,2,0
0,https://keepaas.com/index.phpadded on Jan 19th 2023 9:14 AM,1,2,59,9,0,1,3,2,0
0,https://www.leaseville.com/added on Jan 18th 2023 10:14 PM,1,2,58,10,0,1,3,2,0
0,https://zonasegura.cajapiura.pe/internetbanking/...added on Jan 13th 2023 12:22 PM,1,5,82,10,0,1,4,2,0
0,https://www.google.com.py/added on Jan 13th 2023 10:46 AM,1,3,57,10,0,1,3,2,0
0,https://www.sella.it/added on Jan 12th 2023 10:43 PM,1,2,52,10,0,1,3,2,0
0,https://check-host.net/ip-info?host=https://biur.site...added on Jan 12th 2023 8:59 PM,1,5,86,9,2,2,5,5,0
0,https://seguroparaviaje.com.bo/added on Jan 10th 2023 9:10 PM,1,2,61,9,0,1,3,2,0
0,https://www.napaonline.co.za/Account/Loginadded on Jan 6th 2023 4:08 PM,1,3,71,8,0,1,4,2,0
0,http://napaonline.co.zaadded on Jan 6th 2023 4:08 PM,0,2,52,8,0,1,2,2,0
0,https://tracking.postnord.com/dk/?id=781c167f:0037:75a4:0730:e891:13db...added on Jan 5th 2023 6:02 PM,1,5,102,30,0,1,4,9,0
0,http://partners.bigcommmerce.com/added on Jan 3rd 2023 7:16 PM,0,2,62,8,0,1,3,2,0
0,https://www.curveonline.co.uk/added on Dec 28th 2022 10:34 PM,1,3,61,10,0,1,3,2,0
0,http://www.curveonline.co.ukadded on Dec 28th 2022 10:34 PM,0,3,59,10,0,1,2,2,0
0,https://privacy.ehi.com/en-us/home.htmladded on Dec 28th 2022 6:44 PM,1,3,69,9,1,1,4,2,0
0,https://shopee.co.id/added on Dec 23rd 2022 6:24 AM,1,2,51,9,0,1,3,2,0
0,https://interbank.pe/prestamos-creditos/prestamos-personales/prestamo-...added on Dec 22nd 2022 5:48 PM,1,4,103,9,3,1,5,2,0
0,https://shopee.sg/added on Dec 22nd 2022 3:05 PM,1,1,48,9,0,1,3,2,0
0,https://harrowtuitioncentre.co.uk/css/webmail.lf1.cuni.cz.html...added on Dec 22nd 2022 9:51 AM,1,9,95,10,0,1,4,2,0
0,https://dotzbr-dev.mirakl.net/login/oauth2/mirakl-sso?prompt=none...added on Dec 21st 2022 9:12 PM,1,5,98,10,2,1,5,4,0
0,https://login.mirakl.net/authorize?response_type=code&client_id=UN...added on Dec 21st 2022 8:52 PM,1,5,99,9,0,1,3,8,0
0,https://www.bol.com/nl/nl/added on Dec 20th 2022 4:24 PM,1,2,56,9,0,1,5,2,0
0,https://bancodelapt1.valhalla.stage.jobs2web.com/...added on Dec 20th 2022 4:11 PM,1,7,82,11,0,1,3,2,0
0,"https://docs.metamask.io/?_id=6995843297221+_TIme:Sat,Dec,17,2022-2:39...added on Dec 17th 2022 2:39 AM",1,5,103,31,1,1,3,12,0
0,https://www.overstock.com/added on Dec 15th 2022 3:42 PM,1,2,56,9,0,1,3,2,0
0,https://www30.mercantilbanco.com/melp/loginadded on Dec 14th 2022 8:10 PM,1,2,73,11,0,1,4,2,0
0,https://www.shein.co.uk/added on Dec 14th 2022 7:09 PM,1,3,54,9,0,1,3,2,0
0,https://www.optimisemedia.com/added on Dec 14th 2022 6:12 PM,1,2,60,9,0,1,3,2,0
0,https://sites.google.com/added on Dec 14th 2022 12:06 PM,1,2,56,10,0,1,3,2,0
0,https://www.intuit.com/company/?rmid=PTG_30459_001_TY14LCPSCriticalAle...added on Dec 14th 2022 6:30 AM,1,5,103,19,0,1,4,7,0
0,https://www.twitter.com/fastlyadded on Dec 13th 2022 12:30 PM,1,2,61,10,0,1,3,2,0
0,https://fiverr.com.mcas-df.msadded on Dec 13th 2022 5:04 AM,1,3,59,9,1,1,2,2,0
0,http://biglobe.ne.jp/added on Dec 12th 2022 10:42 AM,0,2,52,10,0,1,3,2,0
0,https://bertelsmann.de.admin-mcas-df.msadded on Dec 12th 2022 4:18 AM,1,3,69,9,2,1,2,2,0
0,https://landbank.com.admin-mcas-df.msadded on Dec 12th 2022 12:29 AM,1,3,68,10,2,1,2,2,0
0,https://www.amazon.com.br/added on Dec 11th 2022 5:30 PM,1,3,56,9,0,1,3,2,0
0,https://www.vinted.be/added on Dec 11th 2022 6:48 AM,1,2,52,9,0,1,3,2,0
0,https://www.iban.com/added on Dec 11th 2022 6:47 AM,1,2,51,9,0,1,3,2,0
0,http://uimn.org.admin-mcas-df.msadded on Dec 10th 2022 7:26 PM,0,3,62,9,2,1,2,2,0
0,https://www.mercadolibre.com.mx/added on Dec 10th 2022 4:33 PM,1,3,62,9,0,1,3,2,0
0,https://sympa.unil.ch/sympa/arcsearch_id/aai/2022-12/e938030df14d2a834...added on Dec 8th 2022 2:30 PM,1,5,102,26,1,1,7,3,0
0,http://nitori.xn--g-e8t.jpadded on Dec 6th 2022 6:59 PM,0,2,55,9,3,1,2,2,0
0,http://nitori.xn--f-w7t.jpadded on Dec 6th 2022 4:26 PM,0,2,55,9,3,1,2,2,0
0,http://assai.com.br.admin-mcas-df.ms/added on Dec 6th 2022 4:23 PM,0,4,66,8,2,1,3,2,0
0,https://www.prizewel.com/eur/6b50702c-caff-40f2-86bd-da9c41fd299b/9f9e...added on Dec 6th 2022 7:34 AM,1,5,102,27,4,1,5,2,0
0,http://nitori.xn--tckzd.jpadded on Dec 5th 2022 5:43 PM,0,2,55,8,2,1,2,2,0
0,http://nitori.xn--c-ww6a.jpadded on Dec 5th 2022 5:39 PM,0,2,56,9,3,1,2,2,0
0,https://gaming.me/added on Dec 4th 2022 5:57 PM,1,1,47,8,0,1,3,2,0
0,https://idc-futurecio.com/added on Dec 2nd 2022 9:21 PM,1,1,55,8,1,1,3,2,0
0,https://www.kohls.com/added on Dec 2nd 2022 5:25 AM,1,2,51,8,0,1,3,2,0
0,https://login-online.mkb.hu/welcome.htmadded on Dec 1st 2022 1:05 PM,1,3,68,8,1,1,3,2,0
0,http://us.shein.comadded on Dec 1st 2022 4:02 AM,0,2,48,8,0,1,2,2,0
0,https://rarible.com/rarepepepunksadded on Nov 29th 2022 11:10 AM,1,1,64,10,0,1,3,2,0
0,https://admin.aruba.it/PannelloAdmin/login.aspx...added on Nov 29th 2022 8:31 AM,1,6,80,9,0,1,4,2,0
0,https://www.attemplate.com/can/34531318-7011-4fd4-87f0-a43816c49bd0/ab...added on Nov 25th 2022 8:58 PM,1,5,103,34,4,1,5,2,0
0,https://www.affinityplus.org/added on Nov 24th 2022 5:14 PM,1,2,59,9,0,1,3,2,0
0,https://netbank.takarekbank.huadded on Nov 24th 2022 1:23 PM,1,2,60,9,0,1,2,2,0
0,https://ebanking.brou.com.uy/frontend/added on Nov 23rd 2022 2:13 PM,1,3,68,9,0,1,4,2,0
0,https://ebanking.brou.com.uyadded on Nov 23rd 2022 2:13 PM,1,3,58,9,0,1,2,2,0
0,https://urlscan.io/result/05c2c0c9-5f42-44e3-b7ec-603d2b23138f/...added on Nov 19th 2022 1:43 PM,1,4,96,30,4,1,5,2,0
0,https://urlscan.io/result/8c937be5-cee3-4155-b5a8-8fd5021ee993/...added on Nov 19th 2022 1:18 PM,1,4,96,29,4,1,5,2,0
0,https://www.google.com/search?q=lhajiquiadded on Nov 19th 2022 12:36 AM,1,2,71,10,0,1,3,4,0
0,https://www.target.com/added on Nov 18th 2022 4:40 PM,1,2,53,9,0,1,3,2,0
0,https://att.empath.net/added on Nov 18th 2022 1:49 PM,1,2,53,9,0,1,3,2,0
0,https://linksharing.samsungcloud.com/rtR2JsS7NJNp...added on Nov 18th 2022 4:37 AM,1,5,82,11,0,1,3,2,0
0,https://www.cexpr.es/c?n=9367162000056199added on Nov 17th 2022 10:21 PM,1,2,72,26,0,1,3,4,0
0,http://alerts.makeindiawork.in/public/read_message.jsp?tsp=16685797801...added on Nov 16th 2022 6:56 AM,0,6,103,20,0,1,4,5,0
0,https://www.google.com/search?q=zunefiadded on Nov 15th 2022 8:03 PM,1,2,68,9,0,1,3,4,0
0,https://www.officences.com/aus/4c5eaff7-0ebd-43e9-8a12-5c904631af29/27...added on Nov 15th 2022 7:18 AM,1,5,103,30,4,1,5,2,0
0,https://integer.com/added on Nov 13th 2022 3:45 PM,1,1,50,9,0,1,3,2,0
0,https://www.google.com/search?q=vocaxitutoadded on Nov 11th 2022 3:10 PM,1,2,72,9,0,1,3,4,0
0,http://machadomeyer.com.admin-mcas-df.ms/added on Nov 8th 2022 11:32 AM,0,3,71,9,2,1,3,2,0
0,https://www.google.com/search?q=wugujaadded on Nov 5th 2022 9:17 PM,1,2,67,8,0,1,3,4,0
0,https://en.wikipedia.org/wiki/Artificial_intelligence...added on Nov 4th 2022 8:30 PM,1,5,85,8,0,1,4,3,0
0,https://www.olx.pl/oferty/uzytkownik/2crEz/added on Nov 4th 2022 9:42 AM,1,2,72,9,0,1,6,2,0
0,https://www.google.com/search?q=yacepohejeadded on Nov 2nd 2022 3:51 PM,1,2,71,8,0,1,3,4,0
0,https://www.google.com/search?q=lhoxaadded on Nov 2nd 2022 3:51 PM,1,2,66,8,0,1,3,4,0
0,https://www.mlive.com/added on Oct 31st 2022 7:53 PM,1,2,52,9,0,1,3,2,0
0,https://www.google.com/search?q=ruruhenibuadded on Oct 31st 2022 11:48 AM,1,2,73,10,0,1,3,4,0
0,https://netbank.takarekbank.hu/eib_ib_S5/loginpage.hu.html...added on Oct 31st 2022 11:23 AM,1,7,92,11,0,1,4,4,0
0,https://mail.terra.com.br/added on Oct 30th 2022 2:23 PM,1,3,56,9,0,1,3,2,0
0,https://threatcenter.crdf.fr/submit_url.htmladded on Oct 28th 2022 4:06 PM,1,3,74,9,0,1,3,3,0
0,https://www.google.com/search?q=cissolhuadded on Oct 28th 2022 3:35 PM,1,2,70,9,0,1,3,4,0
0,https://www.google.com.au/added on Oct 25th 2022 9:37 PM,1,3,56,9,0,1,3,2,0
0,https://www.google.com/search?q=hanoadded on Oct 24th 2022 4:19 PM,1,2,66,9,0,1,3,4,0
0,https://www.google.com/search?q=wiquulhoadded on Oct 24th 2022 3:49 PM,1,2,70,9,0,1,3,4,0
0,http://bancociudad.com.ar.admin-mcas-df.msadded on Oct 24th 2022 1:17 PM,0,4,72,9,2,1,2,2,0
0,https://servicecu.org/added on Oct 24th 2022 1:07 PM,1,1,52,9,0,1,3,2,0
0,http://pexiptmc-au.teams.optus.com.auadded on Oct 23rd 2022 10:52 PM,0,4,68,10,1,1,2,2,0
0,https://mijnzakelijk.ing.nl/login/added on Oct 20th 2022 12:35 PM,1,2,65,10,0,1,4,2,0
0,https://urlscan.io/result/0b1b0d98-14c4-4175-8465-d8e3de598fa0/...added on Oct 20th 2022 11:34 AM,1,4,97,32,4,1,5,2,0
0,https://www.itau.com.py/added on Oct 19th 2022 3:00 PM,1,3,54,9,0,1,3,2,0
0,https://wikileaks.org/added on Oct 19th 2022 1:34 AM,1,1,52,9,0,1,3,2,0
0,https://bcohio.gov.admin-mcas-df.msadded on Oct 17th 2022 9:19 PM,1,3,65,9,2,1,2,2,0
0,https://agent1.xyz/mintadded on Oct 17th 2022 6:24 AM,1,1,53,10,0,1,3,2,0
0,https://app.enchanter.fi/added on Oct 15th 2022 1:22 PM,1,2,55,9,0,1,3,2,0
0,https://www.google.com/search?q=nemacoadded on Oct 15th 2022 12:47 AM,1,2,69,10,0,1,3,4,0
0,https://urlscan.io/result/a0823ed2-9fea-441c-b54e-2afca7f163bf/...added on Oct 14th 2022 11:58 PM,1,4,97,26,4,1,5,2,0
0,https://urlscan.io/result/a56e0b91-3285-4a28-8e5a-c179a2b0ecea/...added on Oct 14th 2022 4:22 AM,1,4,96,28,4,1,5,2,0
